date,Open_Price,High_Price,Low_Price,Volume,Close_Price
11-09-2009,480,494,480,75197,493.09
11-10-2009,494,497,490.01,73948,492.88
11-11-2009,492.5,502.95,490.53,93555,501.32
11-12-2009,500.98,502,494.11,123871,499.96
11/13/2009,499.99,505.4,495.02,69409,503.5
11/16/2009,505.65,509.67,505.65,97705,507.71
11/17/2009,507.4,509.59,502.42,55825,508.21
11/18/2009,505,510,505,67892,506.82
11/19/2009,507.7,507.9,498.15,46584,501.48
11/20/2009,499.5,509.5,496,124180,508.21
11/23/2009,510,512.5,508.21,59394,510.47
11/24/2009,510,511.9,506.55,45103,510.37
11/25/2009,510.37,514.4,509.5,130531,510.73
11/26/2009,509,512.49,498,80026,502.32
11/27/2009,493,499.7,485.5,371557,497.43
11/30/2009,500.1,507,500.1,109464,503.12
12-01-2009,507.8,514.54,505.5,113101,513.3
12-02-2009,514,515.5,509.7,90606,510.79
12-03-2009,514.54,518.4,511.5,105586,513.46
12-04-2009,507,516.2,506,79882,511.62
12-07-2009,518,518.61,506,42308,507.27
12-08-2009,505.55,515.95,505.55,60499,515.12
12-09-2009,512.5,514.95,509.6,35454,511.07
12-10-2009,512.34,515.3,509.1,77131,514
12-11-2009,516.4,518.45,509.05,58393,511.24
12/14/2009,511,515.67,509,66009,510.42
12/15/2009,510.99,512.75,502.6,75108,504.88
12/16/2009,504,508.4,501.05,66455,505.6
12/17/2009,504.25,507.79,503.1,49938,504.88
12/18/2009,504,504.75,499.1,59526,501.16
12/21/2009,501.16,502,496.89,56318,497.93
12/22/2009,500,505,498.9,89565,503.35
12/23/2009,504,519,503.35,96259,517.69
12/24/2009,518,521.1,515.01,70447,519.58
12/29/2009,519.58,522.95,518,45901,520.96
12/30/2009,519.3,520.5,517.03,1528056,517.91
12/31/2009,520,523.8,520,677904,521.71
01-04-2010,521.71,524.7,521.05,41409,523.93
01-05-2010,525.1,529.5,525.1,63261,528.96
01-06-2010,528.96,531.6,527.1,49091,530.87
01-07-2010,530,530,525.1,41330,528.06
01-08-2010,530,530,525,25761,525.85
01-11-2010,532,532,526.8,28127,527.91
01-12-2010,526,529.4,521.1,42085,523.04
01/13/2010,522,528.24,520,47823,527.32
01/14/2010,527.32,531,525.62,50875,527.34
01/15/2010,527,530,524.5,93866,528.59
01/18/2010,527,530.45,525.5,27045,528.75
01/19/2010,529.7,530,523.3,77342,524.86
01/20/2010,525,529.39,522,16676,523.31
01/21/2010,520.9,523,512.8,197743,513.94
01/22/2010,510,512.02,500.89,431159,507.96
01/25/2010,504,506.8,499,308280,500.86
01/27/2010,497.25,500.86,487.15,367694,489.52
01/28/2010,494.85,497.68,487.62,91340,490.84
01/29/2010,488,497.97,481.2,469958,492.72
02-01-2010,490.4,496.5,487.05,126480,493.91
02-02-2010,500,501,485.9,88157,486.88
02-03-2010,490.9,496.45,490,121583,494.44
02-04-2010,494,494.4,487.9,62303,488.81
02-05-2010,484.82,484.82,473,885328,476.85
02-06-2010,483.3,494.93,478.6,15463,487.55
02-08-2010,487.55,487.55,471.5,364792,478.89
02-09-2010,478,485.49,476.1,73119,484.31
02-10-2010,485.99,486.45,476.5,86182,477.45
02-11-2010,481,487,481,35532,485.43
02/15/2010,487.06,488.5,482.22,45577,484.91
02/16/2010,486,490,481.5,67726,488.84
02/17/2010,491,494.93,490.27,65501,492.51
02/18/2010,494,495,490,37964,490.96
02/19/2010,490,490.4,484.1,38353,487.66
02/22/2010,491,494,486.25,44975,487.55
02/23/2010,484.5,490.45,484.5,30478,487.92
02/24/2010,483.5,489.86,480.2,15158,488.33
02/25/2010,489.25,489.25,485.25,35576,486.75
02/26/2010,488,502.9,488,234996,494.84
03-02-2010,501,504.9,498.25,126495,503.6
03-03-2010,504,511.8,503.05,80650,510.07
03-04-2010,520,520,506.9,52142,509.17
03-05-2010,509,513.01,509,44716,509.96
03-08-2010,512,517.75,511.9,153676,512.89
03-09-2010,514,514,510,88563,511.04
03-10-2010,511.5,515.44,511.05,68129,514.04
03-11-2010,514.04,516.47,511.35,67070,514.99
03-12-2010,516,516.81,514,71512,515.52
03/15/2010,514.5,516.11,512.6,38649,515.19
03/16/2010,513.55,524,513.55,102286,522.54
03/17/2010,525,528,523.15,96326,524.05
03/18/2010,525,526.1,522,230985,523.92
03/19/2010,526,529,524.4,107442,528.15
03/22/2010,521,526.8,518.5,46241,523.05
03/23/2010,524.8,526,521,36076,523.15
03/25/2010,523,528,522.05,65044,526.8
03/26/2010,526.8,530.4,526.8,86741,529.24
03/29/2010,530,533.25,529,155281,529.59
03/30/2010,531,532.69,526,26264,526.97
03/31/2010,528.9,529,524.75,60617,526.24
04-01-2010,515,531,511,40733,530.5
04-05-2010,532.9,537.5,530.55,78879,536.27
04-06-2010,536,538,534.22,72035,535.39
04-07-2010,537,539.8,534.4,63631,537.77
04-08-2010,539.5,540,529.11,50532,530.76
04-09-2010,530,537.82,529.9,68902,534.98
04-12-2010,538.5,538.5,531,60529,532.14
04/13/2010,535.5,535.5,528.01,225826,529.5
04/15/2010,532,534.99,525.32,74816,526.74
04/16/2010,525.1,527.83,523.35,41615,525.67
04/19/2010,520,521.8,516,128269,520.82
04/20/2010,522,524.9,520.12,65408,522.15
04/21/2010,524,526.5,522.5,21022,524.05
04/22/2010,523,532,521.5,55281,525.1
04/23/2010,526.8,530.9,526,34079,529.84
04/26/2010,534,534,530.02,106724,531.02
04/27/2010,531,532.2,528.12,67642,529.46
04/28/2010,524.5,526,514.55,149862,519.87
04/29/2010,519,524,519,41085,522.2
04/30/2010,529.99,529.99,523,47311,524.07
05-03-2010,524.07,524.07,519.7,45352,520.7
05-04-2010,522,522.85,513.9,99882,514.98
05-05-2010,512,515.8,507.65,212011,514.23
05-06-2010,513.95,513.95,506.74,93543,511.66
05-07-2010,503.5,509,502.64,263877,504.03
05-10-2010,515,520,509.01,71920,519.32
05-11-2010,519.51,520,514,16504,514.56
05-12-2010,513.02,516.88,508.99,84922,514.05
05/13/2010,519,521,517,61201,518.28
05/14/2010,517.45,520.51,507.6,58548,510.08
05/17/2010,511,512.1,501.05,234208,510.59
05/18/2010,510,512.7,504.02,34936,508.41
05/19/2010,508,508,495.5,333463,497.1
05/20/2010,498,502,497,51656,500.26
05/21/2010,495.02,499.7,488.83,267492,497.9
05/24/2010,500,508,497.05,93246,499.06
05/25/2010,497,497,483,346390,485.47
05/26/2010,490.9,493.5,488.29,70445,492.84
05/27/2010,493.99,501.89,491.51,55856,499.52
05/28/2010,501.95,507.45,501.5,67086,504.72
05/31/2010,505.97,509.5,504.72,30694,508.03
06-01-2010,506,506.65,493.42,51689,501.06
06-02-2010,503,503,498.6,62252,502.59
06-03-2010,504,511.7,504,120516,510.18
06-04-2010,510.99,515.1,509.01,68035,514.2
06-07-2010,507,507,500,90509,505.26
06-08-2010,506,507,500,108629,501.54
06-09-2010,504,506.6,501.81,35844,503.92
06-10-2010,504.95,513,504.95,17824,511.65
06-11-2010,512.95,516,510.2,70217,513.26
06/14/2010,515,520.85,514.5,160964,519.9
06/15/2010,520.32,524,518.7,66353,523.44
06/16/2010,525,525,521.35,46710,522.47
06/17/2010,523.5,529,521.45,118296,527.4
06/18/2010,524.1,529.5,524.1,73522,526.04
06/21/2010,529.9,535.9,529.9,187471,535.24
06/22/2010,533,538.05,531.55,163167,534.9
06/23/2010,532.5,535,532,63658,534.99
06/24/2010,534.8,535.9,530.4,50656,531.94
06/25/2010,532,535,529.15,80908,532.51
06/28/2010,534,534.75,530.1,76541,533.03
06/29/2010,531,532.99,527.99,54576,530.54
06/30/2010,527.5,534.99,527,53156,533.87
07-01-2010,529.5,531.45,526.95,85416,529.78
07-02-2010,529.95,530.5,527.25,21351,527.8
07-05-2010,527.5,529.9,526.2,20282,528.67
07-06-2010,527.8,534,527,86161,533.47
07-07-2010,533.47,533.47,525.5,46837,527.04
07-08-2010,533.8,535,529.5,56962,534.52
07-09-2010,534.52,537.1,534,32031,536.42
07-12-2010,536.42,541,536.42,101812,538.41
07/13/2010,539,542.44,537.75,71094,541.04
07/14/2010,544,547.99,540,160641,542.45
07/15/2010,546.69,546.69,538,31189,542.34
07/16/2010,543.9,543.9,538.61,160627,540.6
07/19/2010,539.99,543.45,538.5,61450,541.49
07/20/2010,543,543.55,535,101393,536.26
07/21/2010,539.9,543.3,537.1,34232,541.96
07/22/2010,541.96,550,537.5,71380,547.46
07/23/2010,548,550,545.1,31475,547.84
07/26/2010,549,549,543,108209,546.86
07/27/2010,546.31,550,543.1,45478,548.93
07/28/2010,547.5,548.5,540,112363,544.37
07/29/2010,543.8,546,540.66,52832,544.11
07/30/2010,541.25,547,541.1,43372,543.45
08-02-2010,545,550,541.98,60762,549.13
08-03-2010,548,550.17,546.05,48297,549.93
08-04-2010,549.75,550,545.01,24264,549.13
08-05-2010,550,553.5,548.85,68144,551.95
08-06-2010,551.95,552,547,30477,548.53
08-09-2010,548.53,551,547,43171,550.18
08-10-2010,550.25,551.35,547.25,20162,549.65
08-11-2010,548,549.8,546.05,24445,547.17
08-12-2010,540,547.9,540,29862,546.8
08/13/2010,545.5,551.5,545.5,53053,548.08
08/16/2010,548.15,550,541.1,23119,544.13
08/17/2010,548.5,548.5,543.12,23313,546.77
08/18/2010,548.3,550.6,544,84393,549.52
08/19/2010,549,556.8,549,68506,554.18
08/20/2010,566.67,566.67,552.31,34663,553.26
08/23/2010,550,559.95,550,119147,558.91
08/24/2010,558.8,559.9,552.01,51817,552.93
08/25/2010,553.4,554.25,542,45950,547.7
08/26/2010,550,550.5,547.25,16536,548.96
08/27/2010,548.95,552.69,540,132213,542.48
08/30/2010,547.45,547.45,540.2,49426,542.76
08/31/2010,540.1,544,537,131846,541.2
09-01-2010,544.8,548.9,542,36574,547.69
09-02-2010,552,552,548.35,100798,549.39
09-03-2010,550.9,554.5,547,34088,549.11
09-06-2010,550.9,559.99,550.9,76943,558.34
09-07-2010,557,563,557,90998,560.61
09-08-2010,558.99,562.8,558.1,99354,560.84
09-09-2010,563,566.27,561.8,81024,565.66
09/13/2010,569.5,580,568.05,124104,578.39
09/14/2010,578.8,585,577,87736,581.36
09/15/2010,581.2,589.79,581.2,201580,587.48
09/16/2010,587.83,591.7,583,116064,584.93
09/17/2010,586,592.95,586,78993,591.09
09/20/2010,591,602.95,591,95372,600.46
09/21/2010,600.46,605.1,598.2,125157,601.69
09/22/2010,602,606.9,595,154818,601.1
09/23/2010,601,602,596.05,55546,599.97
09/24/2010,597.25,604.4,597.25,59518,603.26
09/27/2010,608,609.4,577.99,62155,607.91
09/28/2010,605.01,607.78,602.5,28595,606
09/29/2010,609,609,601.5,38938,604.7
09/30/2010,604,604.56,598.6,100566,602.55
10-01-2010,604.9,618,604.9,90007,616.14
10-04-2010,618,624.9,617,84043,619.56
10-05-2010,616,623,616,35058,620.37
10-06-2010,624,625.31,617.1,105077,620.26
10-07-2010,622,623,614.15,66129,616.49
10-08-2010,616.49,618,610,35641,612.75
10-11-2010,619,622,616,67298,619.05
10-12-2010,615.2,616.99,610.4,45873,613.78
10/13/2010,613.5,627.99,613.3,44928,626.67
10/14/2010,629.84,632.9,618.1,50047,620.15
10/15/2010,528.99,622.5,528.99,60903,608.95
10/18/2010,608.95,615,602.1,73603,612.8
10/19/2010,613.6,614.5,600.1,182166,604.64
10/20/2010,604.4,609.8,599.91,45048,601.97
10/21/2010,602.4,614.99,602.4,58035,613.88
10/22/2010,615.8,615.8,606.5,33042,609.11
10/25/2010,612,617.45,612,61283,616.03
10/26/2010,616,616.9,611.75,37406,614.57
10/27/2010,614.25,614.25,604,49440,607.95
10/28/2010,609,613,599.85,52849,608.69
10/29/2010,630.46,630.46,601,76943,607.98
11-01-2010,619,625,615,46979,618.42
11-02-2010,618.5,625,616.25,72174,620.11
11-03-2010,623,625,621,50693,622.51
11-04-2010,625,630.46,624.55,81779,629.46
11-05-2010,632.46,635,632.08,10320,634.52
11-08-2010,634,637.15,630.1,133717,634.26
11-09-2010,633.75,640,630,44787,637.76
11-10-2010,637.8,637.8,632.25,35491,634.21
11-11-2010,637.8,637.8,626.5,52327,628.39
11-12-2010,620.22,627.93,610,98552,615.23
11/15/2010,616.1,625.05,610.5,64891,621.89
11/16/2010,620.1,620.1,606,166300,609.2
11/18/2010,613.5,613.5,601,116131,608.83
11/19/2010,610,611,595.25,136106,598.13
11/22/2010,602,613.5,600,79528,610.62
11/23/2010,605.1,609,593.52,257683,603.23
11/24/2010,603.78,608,594,90903,596.69
11/25/2010,600,600.4,587,141793,589.66
11/26/2010,590,594.9,579.05,308563,584.01
11/29/2010,587,595,584,185129,592.54
11/30/2010,586.1,618.6,586,73660,596.04
12-01-2010,600,601,593.05,105688,599.54
12-02-2010,604,609,601,272293,607.99
12-03-2010,607,609.75,603.53,37086,606.98
12-06-2010,606,612,603,72771,604.36
12-07-2010,604.7,608.95,602,48339,606.43
12-08-2010,602.1,603.9,593,74749,596.5
12-09-2010,597.9,600.45,583,159346,585.33
12-10-2010,588,596.9,580.15,109270,594.59
12/13/2010,591,603,577,127753,600.18
12/14/2010,600,605,598,55271,604.23
12/15/2010,600,603,596.3,65545,597.38
12/16/2010,599,604.99,595.55,30901,603.11
12/20/2010,606.99,606.99,598,30520,603.28
12/21/2010,603,607.7,603,42899,606.25
12/22/2010,608.25,609.99,602.75,23444,604.76
12/23/2010,606.5,607.49,603.65,26645,606.4
12/24/2010,602,608.5,601.05,22344,608.29
12/27/2010,610,610.4,607.05,36563,609.22
12/28/2010,610,610,607.05,31172,609.13
12/29/2010,609.5,613,608.41,48332,612.13
12/30/2010,614,614.9,610.5,195589,611.64
12/31/2010,614.9,619.8,614,96963,618.8
01-03-2011,620.9,622.86,619.05,35971,621.66
01-04-2011,622,622,616,46754,617.75
01-05-2011,620,620,612.11,46455,614.67
01-06-2011,616.55,617,606.6,131737,607.46
01-07-2011,609.5,609.5,597.5,108103,598.97
01-10-2011,601,601,582,116067,585.01
01-11-2011,587,590.5,572.25,183547,578.69
01-12-2011,588,597.5,576.9,117468,594.89
01/13/2011,590.1,594,583.01,106345,584.28
01/14/2011,587,591,573.85,200844,575.51
01/17/2011,575,579,570.05,161109,573.52
01/18/2011,575,583.25,575,100145,581.39
01/19/2011,582.25,584.88,575.35,85179,578.91
01/20/2011,574,584,571,58441,581.11
01/21/2011,578,582.4,574,48139,579.24
01/24/2011,582,586,576.2,56675,583.56
01/25/2011,585,589,577.05,70188,577.87
01/27/2011,577,584,568,113870,569.57
01/28/2011,571,571,554.5,224054,558.46
01/31/2011,559,559.6,550.6,211302,554.68
02-01-2011,558,560,545,150528,545.97
02-02-2011,553.92,553.92,545.75,263783,546.33
02-03-2011,549,560,546.1,53068,559.01
02-04-2011,560,562.2,543.6,95959,546.37
02-07-2011,548,562.65,545,61587,551.9
02-08-2011,550,550.7,538.7,104837,539.74
02-09-2011,535.65,542.55,531,184764,533.55
02-10-2011,537,537,528.5,120305,531.24
02-11-2011,532,542.6,527.25,81193,539.66
02/14/2011,539.66,556.25,533,59850,555.06
02/15/2011,554,561.5,548.11,1122568,554.76
02/16/2011,554,558.99,553.75,31127,557.42
02/17/2011,556,561.01,554,42758,559.76
02/18/2011,560.99,563.9,551.1,51388,554.12
02/21/2011,547,561.97,547,48225,559.7
02/22/2011,559,561,553,102345,556.35
02/23/2011,550,556.5,546,60922,548.43
02/24/2011,547,549.89,532,263274,535.29
02/25/2011,540.05,546,533,97347,538.15
02/28/2011,542,556.89,535.05,142206,541.61
03-01-2011,547.9,559.6,544,199024,557.73
03-03-2011,555.1,563.7,553,53302,558.89
03-04-2011,563.5,566.5,560.2,85246,561.94
03-07-2011,559.5,559.5,547.05,129447,553.55
03-08-2011,555,559.02,553,62529,558.47
03-09-2011,563.65,563.9,555,37867,560.04
03-10-2011,555.1,559.85,555,41537,557.88
03-11-2011,554.5,558.6,549.1,57912,553.27
03/14/2011,552,560.87,550,53130,559.94
03/15/2011,545,557,545,67379,553.14
03/16/2011,555,560,555,28901,557.33
03/17/2011,552.1,559.5,551,51970,552.34
03/18/2011,554,555.7,545.3,62879,546.6
03/21/2011,547.5,549.94,542.05,59816,545.39
03/22/2011,546.1,552.7,545,47700,549.96
03/23/2011,548.1,554.99,547,41332,553.67
03/24/2011,555,560.96,555,22489,559.69
03/25/2011,562.68,567.25,555.35,378169,566.61
03/28/2011,567,578,565.99,353052,575.87
03/29/2011,574,581,572.1,193239,578.48
03/30/2011,578,588,578,205145,585.71
03/31/2011,585,589.1,578.75,168908,584.33
04-01-2011,587,590,585.46,76590,589.67
04-04-2011,591.99,596.5,587.51,28513,595.72
04-05-2011,598.5,599,589.4,86505,593.93
04-06-2011,595.5,597.75,589.2,41344,592.29
04-07-2011,592.25,595,590,32951,591.12
04-08-2011,594,594.49,586.3,47285,588.94
04-11-2011,587,588,583.05,33626,584.56
04/13/2011,584.56,594.95,580,86729,593.38
04/15/2011,592.5,595,585.5,48391,586.46
04/18/2011,588,594.9,576.05,65470,577.61
04/19/2011,576.5,583.46,576,57993,578.13
04/20/2011,580.1,594.99,580.1,58691,591.71
04/21/2011,594,597,591.72,77644,594.8
04/25/2011,592.4,598.5,592.13,143034,595.2
04/26/2011,597,597,585,44209,592.43
04/27/2011,595,598,586.7,58850,593.32
04/28/2011,595,597.68,583.46,40538,585.06
04/29/2011,585.5,586.95,577,50969,579.52
05-02-2011,582,583.5,574.77,77508,576.55
05-03-2011,577,579,564.75,214627,566.08
05-04-2011,569,569,559.01,115584,562.69
05-05-2011,578.68,578.68,553.75,203967,556.06
05-06-2011,555.3,566.5,554,71183,564.46
05-09-2011,565.5,569.9,560.5,157281,564.16
05-10-2011,563,569,559.12,122874,560.33
05-11-2011,561,564.5,558.9,72276,562.76
05-12-2011,559.9,565,554.2,64709,555.69
05/13/2011,558.23,568.2,555.25,35130,562.25
05/16/2011,561.95,562.9,557,92387,559.25
05/17/2011,560,560.25,550,46410,551.23
05/18/2011,552,554.5,550.15,38653,551.43
05/19/2011,551.75,563,550.38,41252,554.83
05/20/2011,554,561.5,552,47918,557.98
05/23/2011,553.75,564,547,99154,548
05/24/2011,548.5,551.2,546.4,42867,549.32
05/25/2011,554,554,542.3,127306,544.6
05/26/2011,545.11,552.75,543.26,73308,551.14
05/27/2011,551.1,562.9,549,30076,558.96
05/30/2011,561,561,555.01,79204,557.16
05/31/2011,558,564.3,557,34083,562.7
06-01-2011,563.5,566,562.16,60903,563.4
06-02-2011,559.65,564.99,555,40092,563.49
06-03-2011,563,566,557.1,42518,559.21
06-06-2011,561.3,562,556,15859,561.23
06-07-2011,559,564.9,559,24170,563.58
06-08-2011,563.58,563.6,558.02,31550,559.88
06-09-2011,560,563,558.5,20726,562.29
06-10-2011,562,562.05,556,26911,558.52
06/13/2011,561.99,563.79,554.75,21049,561
06/14/2011,561,563.3,557.35,26243,558.64
06/15/2011,560,560.38,550.75,63103,551.51
06/16/2011,549.5,550.9,545,95316,546.24
06/17/2011,549,549.9,543.3,68398,547.64
06/20/2011,548.85,548.85,532.1,249660,537.23
06/21/2011,537,544.45,537,80290,539.2
06/22/2011,539.9,542.8,538,76750,539.06
06/23/2011,539.06,545.25,536,33432,542.26
06/24/2011,543.8,557.7,543.51,38814,556.26
06/27/2011,553,561,553,99884,559.88
06/28/2011,561.9,565,559.76,87237,564.35
06/29/2011,565,568.5,564.8,108793,567.09
06/30/2011,569,571.5,568.5,157149,569.94
07-01-2011,570,574.99,568.12,67330,571.21
07-04-2011,574,575.5,571,51467,572.32
07-05-2011,572.2,573.8,570,32246,572.48
07-06-2011,571.2,573.79,569.32,27578,571.89
07-07-2011,572,580.9,572,74846,579.76
07-08-2011,582,583,573,63852,574.38
07-11-2011,574,574,569.26,26831,570.39
07-12-2011,567.1,569.01,563,207606,565.46
07/13/2011,565,569,564.5,26842,568.39
07/14/2011,564.5,573.98,564.05,47190,569.5
07/15/2011,571.3,572,565.76,40267,567.88
07/18/2011,570,573.9,566.25,81706,569.64
07/19/2011,569.01,576,565.5,105224,574.9
07/20/2011,575.5,575.51,563,112372,563.87
07/21/2011,564.8,567.4,563,47364,564.39
07/22/2011,569,571.99,566.5,58907,571.49
07/25/2011,573,576,569.05,69910,574
07/26/2011,575,576.95,565,59881,565.67
07/27/2011,569.75,569.75,561.81,82771,563.26
07/28/2011,560.1,563.45,557.25,67425,561.83
07/29/2011,561.5,575,556.01,72571,563.67
08-01-2011,565.01,568.6,561,54941,565.03
08-02-2011,562.1,562.4,555.01,148951,556.08
08-03-2011,552.1,557,549,60765,553.83
08-04-2011,555,555.5,545,84362,545.84
08-05-2011,551,551,525,719667,533.21
08-08-2011,530.3,532.85,516,464561,523.86
08-09-2011,515,529.8,507,563265,519.29
08-10-2011,530,532.5,524,158194,529.19
08-11-2011,525,530.88,525,96428,525.67
08-12-2011,527.99,529,518.5,143546,519.46
08/16/2011,526,530,514.1,82527,516.02
08/17/2011,517.25,524.7,515.01,81681,518.38
08/18/2011,518,518.99,505.25,395879,506.29
08/19/2011,500,503,491.75,558741,496.92
08/22/2011,496.92,504.15,494,162721,501.86
08/23/2011,504,510,498.51,143538,507.2
08/24/2011,509.9,510.95,500.1,79306,501.35
08/25/2011,502,503,495.45,175894,496.71
08/26/2011,497.4,499.79,484.2,283669,487.32
08/29/2011,498,508,494.05,234902,505.1
08/30/2011,510,511.7,503.6,262492,507.02
09-02-2011,512.55,516,507.02,206870,514.55
09-05-2011,512.45,513.75,508,76859,511.26
09-06-2011,508,517.8,505,78528,516.21
09-07-2011,518,523.5,517,108333,521.28
09-08-2011,522,525,518.25,88026,522.92
09-09-2011,522.99,524,514,62733,515.29
09-12-2011,510,510,501,129505,505.04
09/13/2011,508.9,512.9,501.55,79558,505.08
09/14/2011,506,510.99,500,132727,508.85
09/15/2011,510,514.9,503.5,161269,512.94
09/16/2011,514,519.45,512.05,308516,513.99
09/19/2011,518,518,506.22,139933,507.6
09/20/2011,509,522.95,508,180221,520.18
09/21/2011,519,522,515.52,331587,519.47
09/22/2011,512.1,513.5,500.02,149437,502.34
09/23/2011,502.34,502.34,493.5,251430,497.59
09/26/2011,497,497,487.13,162652,493.88
09/27/2011,499.9,505.5,499.9,65964,504.02
09/28/2011,502.25,506,499.25,67725,501.87
09/29/2011,501.8,509.7,498.6,231437,508.08
09/30/2011,506.2,509.9,496.4,76249,500.38
10-03-2011,512.4,512.4,491.4,63980,494.81
10-04-2011,492.1,497.5,482,133720,487.35
10-05-2011,489,492.7,483.99,66459,485.43
10-07-2011,495,505,494.2,89034,497.99
10-10-2011,498.1,507.7,497.05,82307,506
10-11-2011,507.4,512.5,502.1,101259,503.62
10-12-2011,504.1,518.67,504.1,117784,517.07
10/13/2011,519,521,515,119171,517.68
10/14/2011,517,524,513,123401,522.78
10/17/2011,523,524.55,515,72877,518.58
10/18/2011,513,515.5,511,29805,513.09
10/19/2011,514.5,522.55,514.5,53123,521.98
10/20/2011,518.01,519,513.01,42429,518.37
10/21/2011,518.37,521.99,513.1,35113,514.56
10/24/2011,520,522.97,515,48415,516.41
10/25/2011,519,529,515.26,92434,525.9
10/26/2011,522,528.99,521.01,18173,526.21
10/28/2011,535,547.5,535,442234,545.06
10/31/2011,544,544,537.35,88659,538.85
11-01-2011,536,537,528.16,87894,531.65
11-02-2011,528.1,536.45,528.1,93785,532.3
11-03-2011,532,534.78,527.11,48746,532.98
11-04-2011,532.98,539,530.55,45903,535.1
11-08-2011,535.1,538.9,531.4,63531,537.01
11-09-2011,539,539.5,527.35,61932,530.19
11-11-2011,532,532,522.95,86509,525.67
11/14/2011,528,530.1,520.35,51078,522.43
11/15/2011,522,523.49,514.9,69792,516.14
11/16/2011,515,515,506.55,139314,510.7
11/17/2011,510,512.9,500.5,118158,502.89
11/18/2011,501.1,501.8,492.25,224161,496.61
11/21/2011,496.61,497,485.6,156158,488.19
11/22/2011,490,495.79,488.01,88305,489.95
11/23/2011,490,490,476,353856,482.58
11/24/2011,481,498.4,476.05,225262,485.74
11/25/2011,485,489,481.01,84802,485.54
